A_pos,peak,pred
chrX_DS484518v1_random_366,chrX_DS484518v1_random_317,0.109232187271
chrX_DS484518v1_random_367,chrX_DS484518v1_random_317,0.00528136640787
chrX_DS484518v1_random_1588,chrX_DS484518v1_random_1638,0.860185563564
chrX_DS484518v1_random_1592,chrX_DS484518v1_random_1638,0.15701815486
chrX_DS484518v1_random_1593,chrX_DS484518v1_random_1638,0.0164831653237
chrX_DS484518v1_random_1594,chrX_DS484518v1_random_1638,0.0821728482842
chrX_DS484518v1_random_1595,chrX_DS484518v1_random_1638,0.11114988476
chrX_DS484518v1_random_1600,chrX_DS484518v1_random_1638,0.212750896811
chrX_DS484518v1_random_1601,chrX_DS484518v1_random_1638,0.00367620447651
chrX_DS484518v1_random_1602,chrX_DS484518v1_random_1638,0.0160162020475
chrX_DS484518v1_random_1603,chrX_DS484518v1_random_1638,0.00974101573229
chrX_DS484518v1_random_1604,chrX_DS484518v1_random_1638,0.0778145417571
chrX_DS484518v1_random_1605,chrX_DS484518v1_random_1638,0.0593514256179
chrX_DS484518v1_random_1607,chrX_DS484518v1_random_1638,0.227940052748
chrX_DS484518v1_random_1616,chrX_DS484518v1_random_1638,0.0472754575312
chrX_DS484518v1_random_1619,chrX_DS484518v1_random_1638,0.390896946192
chrX_DS484518v1_random_1622,chrX_DS484518v1_random_1638,0.0896423757076
chrX_DS484518v1_random_1628,chrX_DS484518v1_random_1638,0.0147663382813
chrX_DS484518v1_random_1629,chrX_DS484518v1_random_1638,0.0667870566249
chrX_DS484518v1_random_1630,chrX_DS484518v1_random_1638,0.212483987212
chrX_DS484518v1_random_1637,chrX_DS484518v1_random_1638,0.044710945338
chrX_DS484518v1_random_1640,chrX_DS484518v1_random_1638,0.0508805960417
chrX_DS484518v1_random_1650,chrX_DS484518v1_random_1638,0.0568670220673
chrX_DS484518v1_random_1651,chrX_DS484518v1_random_1638,0.00947367399931
chrX_DS484518v1_random_1652,chrX_DS484518v1_random_1638,0.0165359992534
chrX_DS484518v1_random_1655,chrX_DS484518v1_random_1638,0.103454008698
chrX_DS484518v1_random_1657,chrX_DS484518v1_random_1638,0.215959623456
chrX_DS484518v1_random_1661,chrX_DS484518v1_random_1638,0.0321781039238
chrX_DS484518v1_random_1662,chrX_DS484518v1_random_1638,0.0196378659457
chrX_DS484518v1_random_1663,chrX_DS484518v1_random_1638,0.000991535605863
chrX_DS484518v1_random_1664,chrX_DS484518v1_random_1638,0.0189612023532
chrX_DS484518v1_random_1665,chrX_DS484518v1_random_1638,0.182176858187
chrX_DS484518v1_random_1674,chrX_DS484518v1_random_1638,0.00470493920147
chrX_DS484518v1_random_1675,chrX_DS484518v1_random_1638,0.0323881320655
chrX_DS484518v1_random_1676,chrX_DS484518v1_random_1638,0.0703597217798
chrX_DS484518v1_random_1679,chrX_DS484518v1_random_1638,0.274799793959
chrX_DS484518v1_random_1680,chrX_DS484518v1_random_1638,0.205368608236
chrX_DS484518v1_random_1686,chrX_DS484518v1_random_1638,0.0648621097207
chrX_DS484518v1_random_1687,chrX_DS484518v1_random_1638,0.00763477478176
chrX_DS484518v1_random_1688,chrX_DS484518v1_random_1638,0.0412069223821
chrX_DS484519v1_random_332,chrX_DS484519v1_random_382,0.482922762632
chrX_DS484519v1_random_333,chrX_DS484519v1_random_382,0.016025763005
chrX_DS484519v1_random_341,chrX_DS484519v1_random_382,0.0501353740692
chrX_DS484519v1_random_342,chrX_DS484519v1_random_382,0.00943772960454
chrX_DS484519v1_random_345,chrX_DS484519v1_random_382,0.356660842896
chrX_DS484519v1_random_346,chrX_DS484519v1_random_382,0.0409335903823
chrX_DS484519v1_random_348,chrX_DS484519v1_random_382,0.0248887147754
chrX_DS484519v1_random_349,chrX_DS484519v1_random_382,0.0130428699777
chrX_DS484519v1_random_351,chrX_DS484519v1_random_382,0.0180793274194
chrX_DS484519v1_random_352,chrX_DS484519v1_random_382,0.00805801153183
chrX_DS484519v1_random_355,chrX_DS484519v1_random_382,0.0371838063002
chrX_DS484519v1_random_356,chrX_DS484519v1_random_382,0.0411493703723
chrX_DS484519v1_random_358,chrX_DS484519v1_random_382,0.00409777276218
chrX_DS484519v1_random_364,chrX_DS484519v1_random_382,0.00899934582412
chrX_DS484519v1_random_365,chrX_DS484519v1_random_382,0.00239667948335
chrX_DS484519v1_random_367,chrX_DS484519v1_random_382,0.00831323955208
chrX_DS484519v1_random_371,chrX_DS484519v1_random_382,0.0213808957487
chrX_DS484519v1_random_372,chrX_DS484519v1_random_382,0.00511197559536
chrX_DS484519v1_random_378,chrX_DS484519v1_random_382,0.0060839545913
chrX_DS484519v1_random_382,chrX_DS484519v1_random_382,0.103997945786
chrX_DS484519v1_random_383,chrX_DS484519v1_random_382,0.0031661989633
chrX_DS484519v1_random_390,chrX_DS484519v1_random_382,0.136570900679
chrX_DS484519v1_random_400,chrX_DS484519v1_random_382,0.195871785283
chrX_DS484519v1_random_401,chrX_DS484519v1_random_382,0.267556071281
chrX_DS484519v1_random_408,chrX_DS484519v1_random_382,0.416232556105
chrX_DS484519v1_random_414,chrX_DS484519v1_random_382,0.00586700672284
chrX_DS484519v1_random_416,chrX_DS484519v1_random_382,0.0537801347673
chrX_DS484519v1_random_418,chrX_DS484519v1_random_382,0.0150985019282
chrX_DS484519v1_random_421,chrX_DS484519v1_random_382,0.00868403539062
chrX_DS484519v1_random_422,chrX_DS484519v1_random_382,0.0050058029592
chrX_DS484519v1_random_979,chrX_DS484519v1_random_1029,0.0128792151809
chrX_DS484519v1_random_986,chrX_DS484519v1_random_1029,0.0391908586025
chrX_DS484519v1_random_988,chrX_DS484519v1_random_1029,0.0120603395626
chrX_DS484519v1_random_993,chrX_DS484519v1_random_1029,0.00786989461631
chrX_DS484519v1_random_997,chrX_DS484519v1_random_1029,0.0528120622039
chrX_DS484519v1_random_1004,chrX_DS484519v1_random_1029,0.241566076875
chrX_DS484519v1_random_1006,chrX_DS484519v1_random_1029,0.0686825141311
chrX_DS484519v1_random_1007,chrX_DS484519v1_random_1029,0.0304768774658
chrX_DS484519v1_random_1013,chrX_DS484519v1_random_1029,0.996348202229
chrX_DS484519v1_random_1017,chrX_DS484519v1_random_1029,0.0255410764366
chrX_DS484519v1_random_1018,chrX_DS484519v1_random_1029,0.170129314065
chrX_DS484519v1_random_1019,chrX_DS484519v1_random_1029,0.112193748355
chrX_DS484519v1_random_1022,chrX_DS484519v1_random_1029,0.0113851493225
chrX_DS484519v1_random_1024,chrX_DS484519v1_random_1029,0.180620089173
chrX_DS484519v1_random_1027,chrX_DS484519v1_random_1029,0.108781814575
chrX_DS484519v1_random_1031,chrX_DS484519v1_random_1029,0.110312543809
chrX_DS484519v1_random_1036,chrX_DS484519v1_random_1029,0.00674123968929
chrX_DS484519v1_random_1042,chrX_DS484519v1_random_1029,0.0325112715364
chrX_DS484519v1_random_1045,chrX_DS484519v1_random_1029,0.00662052771077
chrX_DS484519v1_random_1047,chrX_DS484519v1_random_1029,0.0199730806053
chrX_DS484519v1_random_1048,chrX_DS484519v1_random_1029,0.0033348412253
chrX_DS484519v1_random_1050,chrX_DS484519v1_random_1029,0.0740725696087
chrX_DS484519v1_random_1051,chrX_DS484519v1_random_1029,0.0213505476713
chrX_DS484519v1_random_1053,chrX_DS484519v1_random_1029,0.046089168638
chrX_DS484519v1_random_1054,chrX_DS484519v1_random_1029,0.0597100928426
chrX_DS484519v1_random_1055,chrX_DS484519v1_random_1029,0.315913498402
chrX_DS484519v1_random_1058,chrX_DS484519v1_random_1029,0.998459935188
chrX_DS484519v1_random_1059,chrX_DS484519v1_random_1029,0.0865947976708
chrX_DS484519v1_random_1062,chrX_DS484519v1_random_1029,0.192737028003
chrX_DS484519v1_random_1063,chrX_DS484519v1_random_1029,0.269429326057
chrX_DS484519v1_random_1066,chrX_DS484519v1_random_1029,0.194582358003
chrX_DS484519v1_random_1067,chrX_DS484519v1_random_1029,0.0881848186255
chrX_DS484519v1_random_1070,chrX_DS484519v1_random_1029,0.0369588173926
chrX_DS484519v1_random_1071,chrX_DS484519v1_random_1029,0.0127906454727
chrX_DS484519v1_random_1075,chrX_DS484519v1_random_1029,0.0436074435711
chrX_DS484526v1_random_369,chrX_DS484526v1_random_418,0.148697912693
chrX_DS484526v1_random_377,chrX_DS484526v1_random_418,0.0490961931646
chrX_DS484526v1_random_379,chrX_DS484526v1_random_418,0.109232187271
chrX_DS484526v1_random_380,chrX_DS484526v1_random_418,0.00528136640787
chrX_DS484526v1_random_383,chrX_DS484526v1_random_418,0.0102520463988
chrX_DS484526v1_random_385,chrX_DS484526v1_random_418,0.00234664720483
chrX_DS484526v1_random_386,chrX_DS484526v1_random_418,0.00137974147219
chrX_DS484526v1_random_387,chrX_DS484526v1_random_418,0.0555928461254
chrX_DS484526v1_random_398,chrX_DS484526v1_random_418,0.0157427098602
chrX_DS484526v1_random_399,chrX_DS484526v1_random_418,0.00385330035351
chrX_DS484526v1_random_400,chrX_DS484526v1_random_418,0.0473778769374
chrX_DS484526v1_random_401,chrX_DS484526v1_random_418,0.224934875965
chrX_DS484526v1_random_404,chrX_DS484526v1_random_418,0.989861011505
chrX_DS484526v1_random_405,chrX_DS484526v1_random_418,0.174836322665
chrX_DS484526v1_random_407,chrX_DS484526v1_random_418,0.0638596713543
chrX_DS484526v1_random_411,chrX_DS484526v1_random_418,0.0578268058598
chrX_DS484526v1_random_412,chrX_DS484526v1_random_418,0.329075932503
chrX_DS484526v1_random_415,chrX_DS484526v1_random_418,0.124549530447
chrX_DS484526v1_random_416,chrX_DS484526v1_random_418,0.0642025247216
chrX_DS484526v1_random_422,chrX_DS484526v1_random_418,0.0274508111179
chrX_DS484526v1_random_425,chrX_DS484526v1_random_418,0.0162201747298
chrX_DS484526v1_random_430,chrX_DS484526v1_random_418,0.184918388724
chrX_DS484526v1_random_434,chrX_DS484526v1_random_418,0.00167794525623
chrX_DS484526v1_random_436,chrX_DS484526v1_random_418,0.0058807679452
chrX_DS484526v1_random_442,chrX_DS484526v1_random_418,0.0132452817634
chrX_DS484526v1_random_446,chrX_DS484526v1_random_418,0.184969976544
chrX_DS484526v1_random_448,chrX_DS484526v1_random_418,0.00594182731584
chrX_DS484526v1_random_449,chrX_DS484526v1_random_418,0.00118947436567
chrX_DS484526v1_random_450,chrX_DS484526v1_random_418,0.0240372475237
chrX_DS484526v1_random_451,chrX_DS484526v1_random_418,0.0131640993059
chrX_DS484526v1_random_459,chrX_DS484526v1_random_418,0.0226509030908
chrX_DS484526v1_random_462,chrX_DS484526v1_random_418,0.00914106890559
chrX_DS484526v1_random_463,chrX_DS484526v1_random_418,0.0140812974423
chrX_DS484526v1_random_465,chrX_DS484526v1_random_418,0.0118619548157
chrX_DS484526v1_random_780,chrX_DS484526v1_random_827,0.0296794623137
chrX_DS484526v1_random_783,chrX_DS484526v1_random_827,0.0245642513037
chrX_DS484526v1_random_788,chrX_DS484526v1_random_827,0.186858251691
chrX_DS484526v1_random_792,chrX_DS484526v1_random_827,0.00210195430554
chrX_DS484526v1_random_794,chrX_DS484526v1_random_827,0.00666729453951
chrX_DS484526v1_random_800,chrX_DS484526v1_random_827,0.00961347389966
chrX_DS484526v1_random_804,chrX_DS484526v1_random_827,0.122438378632
chrX_DS484526v1_random_806,chrX_DS484526v1_random_827,0.00488527817652
chrX_DS484526v1_random_807,chrX_DS484526v1_random_827,0.00143508578185
chrX_DS484526v1_random_808,chrX_DS484526v1_random_827,0.0245942398906
chrX_DS484526v1_random_809,chrX_DS484526v1_random_827,0.0194102786481
chrX_DS484526v1_random_817,chrX_DS484526v1_random_827,0.0314583666623
chrX_DS484526v1_random_820,chrX_DS484526v1_random_827,0.0168964080513
chrX_DS484526v1_random_821,chrX_DS484526v1_random_827,0.0551128871739
chrX_DS484526v1_random_827,chrX_DS484526v1_random_827,0.0356383621693
chrX_DS484526v1_random_830,chrX_DS484526v1_random_827,0.0118638379499
chrX_DS484526v1_random_836,chrX_DS484526v1_random_827,0.0191785860807
chrX_DS484526v1_random_840,chrX_DS484526v1_random_827,0.192967295647
chrX_DS484526v1_random_842,chrX_DS484526v1_random_827,0.0793817564845
chrX_DS484526v1_random_843,chrX_DS484526v1_random_827,0.128839194775
chrX_DS484526v1_random_846,chrX_DS484526v1_random_827,0.0090241804719
chrX_DS484526v1_random_847,chrX_DS484526v1_random_827,0.191825777292
chrX_DS484526v1_random_848,chrX_DS484526v1_random_827,0.00312502821907
chrX_DS484526v1_random_849,chrX_DS484526v1_random_827,0.00448419991881
chrX_DS484526v1_random_850,chrX_DS484526v1_random_827,0.0597583539784
chrX_DS484526v1_random_857,chrX_DS484526v1_random_827,0.0694017037749
chrX_DS484526v1_random_858,chrX_DS484526v1_random_827,0.0270440857857
chrX_DS484526v1_random_859,chrX_DS484526v1_random_827,0.0340354777873
chrX_DS484526v1_random_867,chrX_DS484526v1_random_827,0.126557052135
chrX_DS484526v1_random_868,chrX_DS484526v1_random_827,0.0636899396777
chrX_DS484526v1_random_871,chrX_DS484526v1_random_827,0.0662937238812
chrX_DS484526v1_random_872,chrX_DS484526v1_random_827,0.0343979932368
chrX_DS484526v1_random_873,chrX_DS484526v1_random_827,0.023534193635
chrX_DS484526v1_random_874,chrX_DS484526v1_random_827,0.212290361524
chrX_DS484526v1_random_875,chrX_DS484526v1_random_827,0.356733858585
chrX_DS484529v1_random_991,chrX_DS484529v1_random_1041,0.0244373865426
chrX_DS484529v1_random_993,chrX_DS484529v1_random_1041,0.469462096691
chrX_DS484529v1_random_997,chrX_DS484529v1_random_1041,0.0990638136864
chrX_DS484529v1_random_998,chrX_DS484529v1_random_1041,0.00249347742647
chrX_DS484529v1_random_999,chrX_DS484529v1_random_1041,0.00579568138346
chrX_DS484529v1_random_1000,chrX_DS484529v1_random_1041,0.0847854837775
chrX_DS484529v1_random_1001,chrX_DS484529v1_random_1041,0.186535388231
chrX_DS484529v1_random_1010,chrX_DS484529v1_random_1041,0.162577703595
chrX_DS484529v1_random_1011,chrX_DS484529v1_random_1041,0.152119681239
chrX_DS484529v1_random_1012,chrX_DS484529v1_random_1041,0.119550094008
chrX_DS484529v1_random_1013,chrX_DS484529v1_random_1041,0.0888637155294
chrX_DS484529v1_random_1014,chrX_DS484529v1_random_1041,0.0776631087065
chrX_DS484529v1_random_1015,chrX_DS484529v1_random_1041,0.222747862339
chrX_DS484529v1_random_1016,chrX_DS484529v1_random_1041,0.326834797859
chrX_DS484529v1_random_1022,chrX_DS484529v1_random_1041,0.0200387276709
chrX_DS484529v1_random_1025,chrX_DS484529v1_random_1041,0.0306296274066
chrX_DS484529v1_random_1028,chrX_DS484529v1_random_1041,0.054098892957
chrX_DS484529v1_random_1029,chrX_DS484529v1_random_1041,0.532362163067
chrX_DS484529v1_random_1030,chrX_DS484529v1_random_1041,0.0600127130747
chrX_DS484529v1_random_1032,chrX_DS484529v1_random_1041,0.12130112946
chrX_DS484529v1_random_1033,chrX_DS484529v1_random_1041,0.0182683318853
chrX_DS484529v1_random_1034,chrX_DS484529v1_random_1041,0.0393772087991
chrX_DS484529v1_random_1035,chrX_DS484529v1_random_1041,0.0167003180832
chrX_DS484529v1_random_1045,chrX_DS484529v1_random_1041,0.0433399304748
chrX_DS484529v1_random_1052,chrX_DS484529v1_random_1041,0.0279843844473
chrX_DS484529v1_random_1055,chrX_DS484529v1_random_1041,0.0404746867716
chrX_DS484529v1_random_1056,chrX_DS484529v1_random_1041,0.0078535778448
chrX_DS484529v1_random_1058,chrX_DS484529v1_random_1041,0.00395268620923
chrX_DS484529v1_random_1060,chrX_DS484529v1_random_1041,0.0321843847632
chrX_DS484529v1_random_1064,chrX_DS484529v1_random_1041,0.0015878463164
chrX_DS484529v1_random_1066,chrX_DS484529v1_random_1041,0.0491315573454
chrX_DS484529v1_random_1071,chrX_DS484529v1_random_1041,0.0113419778645
chrX_DS484529v1_random_1073,chrX_DS484529v1_random_1041,0.359257876873
chrX_DS484529v1_random_1076,chrX_DS484529v1_random_1041,0.0560791380703
chrX_DS484529v1_random_1080,chrX_DS484529v1_random_1041,0.719012498856
chrX_DS484529v1_random_1084,chrX_DS484529v1_random_1041,0.0875143706799
chrX_DS484529v1_random_1089,chrX_DS484529v1_random_1041,0.00621261913329
chrX_DS484529v1_random_1090,chrX_DS484529v1_random_1041,0.0292902477086
chrX_DS484533v1_random_955,chrX_DS484533v1_random_1004,0.178424566984
chrX_DS484533v1_random_963,chrX_DS484533v1_random_1004,0.0453047081828
chrX_DS484533v1_random_965,chrX_DS484533v1_random_1004,0.252375125885
chrX_DS484533v1_random_973,chrX_DS484533v1_random_1004,0.0545682162046
chrX_DS484533v1_random_975,chrX_DS484533v1_random_1004,0.106150738895
chrX_DS484533v1_random_976,chrX_DS484533v1_random_1004,0.00622899830341
chrX_DS484533v1_random_979,chrX_DS484533v1_random_1004,0.0131982304156
chrX_DS484533v1_random_981,chrX_DS484533v1_random_1004,0.00296789011918
chrX_DS484533v1_random_982,chrX_DS484533v1_random_1004,0.00156539899763
chrX_DS484533v1_random_983,chrX_DS484533v1_random_1004,0.0599055737257
chrX_DS484533v1_random_994,chrX_DS484533v1_random_1004,0.0124205211177
chrX_DS484533v1_random_995,chrX_DS484533v1_random_1004,0.0041032852605
chrX_DS484533v1_random_996,chrX_DS484533v1_random_1004,0.0403114818037
chrX_DS484533v1_random_997,chrX_DS484533v1_random_1004,0.216936990619
chrX_DS484533v1_random_1000,chrX_DS484533v1_random_1004,0.990937948227
chrX_DS484533v1_random_1001,chrX_DS484533v1_random_1004,0.220373213291
chrX_DS484533v1_random_1003,chrX_DS484533v1_random_1004,0.06068912521
chrX_DS484533v1_random_1007,chrX_DS484533v1_random_1004,0.0489760749042
chrX_DS484533v1_random_1008,chrX_DS484533v1_random_1004,0.498214811087
chrX_DS484533v1_random_1012,chrX_DS484533v1_random_1004,0.0853850543499
chrX_DS484533v1_random_1018,chrX_DS484533v1_random_1004,0.0296794623137
chrX_DS484533v1_random_1021,chrX_DS484533v1_random_1004,0.0245642513037
chrX_DS484533v1_random_1026,chrX_DS484533v1_random_1004,0.186858251691
chrX_DS484533v1_random_1030,chrX_DS484533v1_random_1004,0.00210195430554
chrX_DS484533v1_random_1032,chrX_DS484533v1_random_1004,0.00666729453951
chrX_DS484533v1_random_1038,chrX_DS484533v1_random_1004,0.00961347389966
chrX_DS484533v1_random_1042,chrX_DS484533v1_random_1004,0.122438378632
chrX_DS484533v1_random_1044,chrX_DS484533v1_random_1004,0.00488527817652
chrX_DS484533v1_random_1045,chrX_DS484533v1_random_1004,0.00143508578185
chrX_DS484533v1_random_1046,chrX_DS484533v1_random_1004,0.0245942398906
chrX_DS484533v1_random_1047,chrX_DS484533v1_random_1004,0.0194102786481
chrX_DS484533v1_random_1428,chrX_DS484533v1_random_1473,0.0191785860807
chrX_DS484533v1_random_1432,chrX_DS484533v1_random_1473,0.192967295647
chrX_DS484533v1_random_1434,chrX_DS484533v1_random_1473,0.0793817564845
chrX_DS484533v1_random_1435,chrX_DS484533v1_random_1473,0.128839194775
chrX_DS484533v1_random_1438,chrX_DS484533v1_random_1473,0.0090241804719
chrX_DS484533v1_random_1439,chrX_DS484533v1_random_1473,0.191825777292
chrX_DS484533v1_random_1440,chrX_DS484533v1_random_1473,0.00312502821907
chrX_DS484533v1_random_1441,chrX_DS484533v1_random_1473,0.00448419991881
chrX_DS484533v1_random_1442,chrX_DS484533v1_random_1473,0.0597583539784
chrX_DS484533v1_random_1449,chrX_DS484533v1_random_1473,0.068962238729
chrX_DS484533v1_random_1450,chrX_DS484533v1_random_1473,0.0224150326103
chrX_DS484533v1_random_1451,chrX_DS484533v1_random_1473,0.040195979178
chrX_DS484533v1_random_1459,chrX_DS484533v1_random_1473,0.0686750933528
chrX_DS484533v1_random_1460,chrX_DS484533v1_random_1473,0.0330196246505
chrX_DS484533v1_random_1463,chrX_DS484533v1_random_1473,0.110135488212
chrX_DS484533v1_random_1464,chrX_DS484533v1_random_1473,0.0435192473233
chrX_DS484533v1_random_1465,chrX_DS484533v1_random_1473,0.0108374720439
chrX_DS484533v1_random_1466,chrX_DS484533v1_random_1473,0.0391900911927
chrX_DS484533v1_random_1467,chrX_DS484533v1_random_1473,0.255514621735
chrX_DS484533v1_random_1471,chrX_DS484533v1_random_1473,0.458750247955
chrX_DS484533v1_random_1475,chrX_DS484533v1_random_1473,0.180357277393
chrX_DS484533v1_random_1477,chrX_DS484533v1_random_1473,0.0970686674118
chrX_DS484533v1_random_1478,chrX_DS484533v1_random_1473,0.0462298765779
chrX_DS484533v1_random_1483,chrX_DS484533v1_random_1473,0.0593657083809
chrX_DS484533v1_random_1484,chrX_DS484533v1_random_1473,0.007566166576
chrX_DS484533v1_random_1485,chrX_DS484533v1_random_1473,0.00940227601677
chrX_DS484533v1_random_1486,chrX_DS484533v1_random_1473,0.00151601375546
chrX_DS484533v1_random_1487,chrX_DS484533v1_random_1473,0.0275847576559
chrX_DS484533v1_random_1488,chrX_DS484533v1_random_1473,0.00656833592802
chrX_DS484533v1_random_1490,chrX_DS484533v1_random_1473,0.145627319813
chrX_DS484533v1_random_1502,chrX_DS484533v1_random_1473,0.61687207222
chrX_DS484533v1_random_1505,chrX_DS484533v1_random_1473,0.162339881063
chrX_DS484533v1_random_1511,chrX_DS484533v1_random_1473,0.0172628201544
chrX_DS484533v1_random_1512,chrX_DS484533v1_random_1473,0.0845190361142
chrX_DS484533v1_random_1513,chrX_DS484533v1_random_1473,0.257599473
chrX_DS484533v1_random_1520,chrX_DS484533v1_random_1473,0.0577699616551
chrX_DS484533v1_random_1522,chrX_DS484533v1_random_1473,0.279839068651
chrX_DS484540v1_random_261,chrX_DS484540v1_random_311,0.0476714521646
chrX_DS484540v1_random_262,chrX_DS484540v1_random_311,0.0548430681229
chrX_DS484540v1_random_263,chrX_DS484540v1_random_311,0.00770536484197
chrX_DS484540v1_random_264,chrX_DS484540v1_random_311,0.0304502919316
chrX_DS484540v1_random_265,chrX_DS484540v1_random_311,0.0113085340708
chrX_DS484540v1_random_267,chrX_DS484540v1_random_311,0.0723427757621
chrX_DS484540v1_random_269,chrX_DS484540v1_random_311,0.66307091713
chrX_DS484540v1_random_270,chrX_DS484540v1_random_311,0.0283024925739
chrX_DS484540v1_random_272,chrX_DS484540v1_random_311,0.143781378865
chrX_DS484540v1_random_280,chrX_DS484540v1_random_311,0.0186782926321
chrX_DS484540v1_random_284,chrX_DS484540v1_random_311,0.755956530571
chrX_DS484540v1_random_287,chrX_DS484540v1_random_311,0.0416561551392
chrX_DS484540v1_random_288,chrX_DS484540v1_random_311,0.0200605280697
chrX_DS484540v1_random_289,chrX_DS484540v1_random_311,0.00598725024611
chrX_DS484540v1_random_290,chrX_DS484540v1_random_311,0.0190646983683
chrX_DS484540v1_random_291,chrX_DS484540v1_random_311,0.0886160507798
chrX_DS484540v1_random_292,chrX_DS484540v1_random_311,0.0278712455183
chrX_DS484540v1_random_295,chrX_DS484540v1_random_311,0.549894750118
chrX_DS484540v1_random_304,chrX_DS484540v1_random_311,0.0206096619368
chrX_DS484540v1_random_305,chrX_DS484540v1_random_311,0.101478137076
chrX_DS484540v1_random_306,chrX_DS484540v1_random_311,0.136325761676
chrX_DS484540v1_random_318,chrX_DS484540v1_random_311,0.0182059649378
chrX_DS484540v1_random_320,chrX_DS484540v1_random_311,0.0524267964065
chrX_DS484540v1_random_328,chrX_DS484540v1_random_311,0.0370908081532
chrX_DS484540v1_random_330,chrX_DS484540v1_random_311,0.122365221381
chrX_DS484540v1_random_331,chrX_DS484540v1_random_311,0.00471284380183
chrX_DS484540v1_random_334,chrX_DS484540v1_random_311,0.0110600329936
chrX_DS484540v1_random_336,chrX_DS484540v1_random_311,0.00226348941214
chrX_DS484540v1_random_337,chrX_DS484540v1_random_311,0.00138068455271
chrX_DS484540v1_random_338,chrX_DS484540v1_random_311,0.05978660658
chrX_DS484540v1_random_349,chrX_DS484540v1_random_311,0.0124205211177
chrX_DS484540v1_random_350,chrX_DS484540v1_random_311,0.0041032852605
chrX_DS484540v1_random_351,chrX_DS484540v1_random_311,0.0403114818037
chrX_DS484540v1_random_352,chrX_DS484540v1_random_311,0.216936990619
chrX_DS484540v1_random_355,chrX_DS484540v1_random_311,0.990937948227
chrX_DS484540v1_random_356,chrX_DS484540v1_random_311,0.220373213291
chrX_DS484540v1_random_358,chrX_DS484540v1_random_311,0.06068912521
chrX_DS484541v1_random_976,chrX_DS484541v1_random_1024,0.00233326712623
chrX_DS484541v1_random_978,chrX_DS484541v1_random_1024,0.0289609655738
chrX_DS484541v1_random_983,chrX_DS484541v1_random_1024,0.0155223729089
chrX_DS484541v1_random_985,chrX_DS484541v1_random_1024,0.317671090364
chrX_DS484541v1_random_988,chrX_DS484541v1_random_1024,0.0420579575002
chrX_DS484541v1_random_992,chrX_DS484541v1_random_1024,0.725751101971
chrX_DS484541v1_random_996,chrX_DS484541v1_random_1024,0.0664342045784
chrX_DS484541v1_random_1001,chrX_DS484541v1_random_1024,0.0211000628769
chrX_DS484541v1_random_1004,chrX_DS484541v1_random_1024,0.0130034657195
chrX_DS484541v1_random_1007,chrX_DS484541v1_random_1024,0.0485815778375
chrX_DS484541v1_random_1012,chrX_DS484541v1_random_1024,0.0041138427332
chrX_DS484541v1_random_1013,chrX_DS484541v1_random_1024,0.00580179784447
chrX_DS484541v1_random_1014,chrX_DS484541v1_random_1024,0.0399916321039
chrX_DS484541v1_random_1019,chrX_DS484541v1_random_1024,0.0578859783709
chrX_DS484541v1_random_1025,chrX_DS484541v1_random_1024,0.00323952292092
chrX_DS484541v1_random_1027,chrX_DS484541v1_random_1024,0.0293288417161
chrX_DS484541v1_random_1029,chrX_DS484541v1_random_1024,0.201528042555
chrX_DS484541v1_random_1030,chrX_DS484541v1_random_1024,0.0145525615662
chrX_DS484541v1_random_1037,chrX_DS484541v1_random_1024,0.0635246410966
chrX_DS484541v1_random_1043,chrX_DS484541v1_random_1024,0.0516093671322
chrX_DS484541v1_random_1044,chrX_DS484541v1_random_1024,0.13847874105
chrX_DS484541v1_random_1048,chrX_DS484541v1_random_1024,0.632101237774
chrX_DS484541v1_random_1049,chrX_DS484541v1_random_1024,0.0157094951719
chrX_DS484541v1_random_1050,chrX_DS484541v1_random_1024,0.0171946939081
chrX_DS484541v1_random_1051,chrX_DS484541v1_random_1024,0.133422657847
chrX_DS484541v1_random_1052,chrX_DS484541v1_random_1024,0.291669756174
chrX_DS484541v1_random_1053,chrX_DS484541v1_random_1024,0.249390512705
chrX_DS484541v1_random_1058,chrX_DS484541v1_random_1024,0.163673996925
chrX_DS484541v1_random_1059,chrX_DS484541v1_random_1024,0.0387543439865
chrX_DS484541v1_random_1061,chrX_DS484541v1_random_1024,0.0903539210558
chrX_DS484541v1_random_1062,chrX_DS484541v1_random_1024,0.0572055689991
chrX_DS484541v1_random_1063,chrX_DS484541v1_random_1024,0.331458628178
chrX_DS484541v1_random_1064,chrX_DS484541v1_random_1024,0.0983291938901
chrX_DS484541v1_random_1070,chrX_DS484541v1_random_1024,0.00760819809511
chrX_DS484541v1_random_1071,chrX_DS484541v1_random_1024,0.0156067525968
chrX_DS484541v1_random_1072,chrX_DS484541v1_random_1024,0.0323791988194
chrX_DS484541v1_random_1073,chrX_DS484541v1_random_1024,0.0267951861024
chrX_DS484545v1_random_796,chrX_DS484545v1_random_843,0.202852934599
chrX_DS484545v1_random_798,chrX_DS484545v1_random_843,0.092589981854
chrX_DS484545v1_random_799,chrX_DS484545v1_random_843,0.112130686641
chrX_DS484545v1_random_802,chrX_DS484545v1_random_843,0.00633126450703
chrX_DS484545v1_random_803,chrX_DS484545v1_random_843,0.169444486499
chrX_DS484545v1_random_804,chrX_DS484545v1_random_843,0.00697556743398
