A_pos,peak,pred
chrX_DS484072v1_random_621,chrX_DS484072v1_random_608,0.0589727982879
chrX_DS484072v1_random_623,chrX_DS484072v1_random_608,0.19748172164
chrX_DS484072v1_random_627,chrX_DS484072v1_random_608,0.0183140970767
chrX_DS484072v1_random_633,chrX_DS484072v1_random_608,0.011863546446
chrX_DS484072v1_random_636,chrX_DS484072v1_random_608,0.0350718349218
chrX_DS484072v1_random_642,chrX_DS484072v1_random_608,0.0332959294319
chrX_DS484072v1_random_643,chrX_DS484072v1_random_608,0.0158868320286
chrX_DS484072v1_random_646,chrX_DS484072v1_random_608,0.0416133850813
chrX_DS484072v1_random_654,chrX_DS484072v1_random_608,0.0410650372505
chrX_DS484072v1_random_655,chrX_DS484072v1_random_608,0.0316522754729
chrX_DS484072v1_random_656,chrX_DS484072v1_random_608,0.000949001929257
chrX_DS484072v1_random_657,chrX_DS484072v1_random_608,0.00983981601894
chrX_DS484074v1_random_118,chrX_DS484074v1_random_168,0.049918115139
chrX_DS484074v1_random_126,chrX_DS484074v1_random_168,0.0376375168562
chrX_DS484074v1_random_127,chrX_DS484074v1_random_168,0.449085533619
chrX_DS484074v1_random_129,chrX_DS484074v1_random_168,0.104921415448
chrX_DS484074v1_random_133,chrX_DS484074v1_random_168,0.0153097193688
chrX_DS484074v1_random_134,chrX_DS484074v1_random_168,0.0603226721287
chrX_DS484074v1_random_139,chrX_DS484074v1_random_168,0.221853464842
chrX_DS484074v1_random_141,chrX_DS484074v1_random_168,0.00537042319775
chrX_DS484074v1_random_146,chrX_DS484074v1_random_168,0.0440172441304
chrX_DS484074v1_random_150,chrX_DS484074v1_random_168,0.773925065994
chrX_DS484074v1_random_157,chrX_DS484074v1_random_168,0.0797170251608
chrX_DS484074v1_random_158,chrX_DS484074v1_random_168,0.399029076099
chrX_DS484074v1_random_160,chrX_DS484074v1_random_168,0.0243032872677
chrX_DS484074v1_random_161,chrX_DS484074v1_random_168,0.0412069223821
chrX_DS484074v1_random_162,chrX_DS484074v1_random_168,0.00763477478176
chrX_DS484074v1_random_163,chrX_DS484074v1_random_168,0.064888946712
chrX_DS484074v1_random_169,chrX_DS484074v1_random_168,0.211564064026
chrX_DS484074v1_random_170,chrX_DS484074v1_random_168,0.278120964766
chrX_DS484074v1_random_173,chrX_DS484074v1_random_168,0.066709920764
chrX_DS484074v1_random_174,chrX_DS484074v1_random_168,0.032291483134
chrX_DS484074v1_random_175,chrX_DS484074v1_random_168,0.00430364208296
chrX_DS484074v1_random_184,chrX_DS484074v1_random_168,0.135005027056
chrX_DS484074v1_random_185,chrX_DS484074v1_random_168,0.033866122365
chrX_DS484074v1_random_186,chrX_DS484074v1_random_168,0.000877372920513
chrX_DS484074v1_random_187,chrX_DS484074v1_random_168,0.00573911797255
chrX_DS484074v1_random_188,chrX_DS484074v1_random_168,0.0534114651382
chrX_DS484074v1_random_192,chrX_DS484074v1_random_168,0.0659092217684
chrX_DS484074v1_random_193,chrX_DS484074v1_random_168,0.141401574016
chrX_DS484074v1_random_194,chrX_DS484074v1_random_168,0.224970832467
chrX_DS484074v1_random_197,chrX_DS484074v1_random_168,0.0424917601049
chrX_DS484074v1_random_198,chrX_DS484074v1_random_168,0.0242921635509
chrX_DS484074v1_random_199,chrX_DS484074v1_random_168,0.0263314172626
chrX_DS484074v1_random_210,chrX_DS484074v1_random_168,0.282154023647
chrX_DS484074v1_random_212,chrX_DS484074v1_random_168,0.0656760334969
chrX_DS484074v1_random_1045,chrX_DS484074v1_random_1095,0.0275996625423
chrX_DS484074v1_random_1046,chrX_DS484074v1_random_1095,0.018374832347
chrX_DS484074v1_random_1047,chrX_DS484074v1_random_1095,0.00140755483881
chrX_DS484074v1_random_1048,chrX_DS484074v1_random_1095,0.0082493359223
chrX_DS484074v1_random_1050,chrX_DS484074v1_random_1095,0.109397634864
chrX_DS484074v1_random_1052,chrX_DS484074v1_random_1095,0.0121790934354
chrX_DS484074v1_random_1054,chrX_DS484074v1_random_1095,0.00361181865446
chrX_DS484074v1_random_1060,chrX_DS484074v1_random_1095,0.0144619680941
chrX_DS484074v1_random_1062,chrX_DS484074v1_random_1095,0.00186844158452
chrX_DS484074v1_random_1066,chrX_DS484074v1_random_1095,0.219904065132
chrX_DS484074v1_random_1071,chrX_DS484074v1_random_1095,0.153861194849
chrX_DS484074v1_random_1080,chrX_DS484074v1_random_1095,0.0482012443244
chrX_DS484074v1_random_1084,chrX_DS484074v1_random_1095,0.53910535574
chrX_DS484074v1_random_1085,chrX_DS484074v1_random_1095,0.0401433259249
chrX_DS484074v1_random_1089,chrX_DS484074v1_random_1095,0.0547344088554
chrX_DS484074v1_random_1091,chrX_DS484074v1_random_1095,0.199865296483
chrX_DS484074v1_random_1092,chrX_DS484074v1_random_1095,0.991430580616
chrX_DS484074v1_random_1095,chrX_DS484074v1_random_1095,0.215538620949
chrX_DS484074v1_random_1096,chrX_DS484074v1_random_1095,0.0456241518259
chrX_DS484074v1_random_1097,chrX_DS484074v1_random_1095,0.00729161733761
chrX_DS484074v1_random_1098,chrX_DS484074v1_random_1095,0.0146786328405
chrX_DS484074v1_random_1109,chrX_DS484074v1_random_1095,0.0595452822745
chrX_DS484074v1_random_1110,chrX_DS484074v1_random_1095,0.00135937542655
chrX_DS484074v1_random_1111,chrX_DS484074v1_random_1095,0.00227617938071
chrX_DS484074v1_random_1113,chrX_DS484074v1_random_1095,0.0102520463988
chrX_DS484074v1_random_1116,chrX_DS484074v1_random_1095,0.00528136640787
chrX_DS484074v1_random_1117,chrX_DS484074v1_random_1095,0.109232187271
chrX_DS484074v1_random_1119,chrX_DS484074v1_random_1095,0.0490961931646
chrX_DS484074v1_random_1127,chrX_DS484074v1_random_1095,0.148697912693
chrX_DS484074v1_random_1129,chrX_DS484074v1_random_1095,0.0107029527426
chrX_DS484074v1_random_1142,chrX_DS484074v1_random_1095,0.17293061316
chrX_DS484074v1_random_1143,chrX_DS484074v1_random_1095,0.177725255489
chrX_DS484074v1_random_1144,chrX_DS484074v1_random_1095,0.0106593323871
chrX_DS484074v1_random_1668,chrX_DS484074v1_random_1718,0.990937948227
chrX_DS484074v1_random_1671,chrX_DS484074v1_random_1718,0.216936990619
chrX_DS484074v1_random_1672,chrX_DS484074v1_random_1718,0.0403114818037
chrX_DS484074v1_random_1673,chrX_DS484074v1_random_1718,0.0041032852605
chrX_DS484074v1_random_1674,chrX_DS484074v1_random_1718,0.0124205211177
chrX_DS484074v1_random_1685,chrX_DS484074v1_random_1718,0.0595452822745
chrX_DS484074v1_random_1686,chrX_DS484074v1_random_1718,0.00135937542655
chrX_DS484074v1_random_1687,chrX_DS484074v1_random_1718,0.00227617938071
chrX_DS484074v1_random_1689,chrX_DS484074v1_random_1718,0.0102520463988
chrX_DS484074v1_random_1692,chrX_DS484074v1_random_1718,0.00528136640787
chrX_DS484074v1_random_1693,chrX_DS484074v1_random_1718,0.109232187271
chrX_DS484074v1_random_1695,chrX_DS484074v1_random_1718,0.0490961931646
chrX_DS484074v1_random_1703,chrX_DS484074v1_random_1718,0.148697912693
chrX_DS484074v1_random_1705,chrX_DS484074v1_random_1718,0.0107029527426
chrX_DS484074v1_random_1718,chrX_DS484074v1_random_1718,0.17293061316
chrX_DS484074v1_random_1719,chrX_DS484074v1_random_1718,0.177725255489
chrX_DS484074v1_random_1720,chrX_DS484074v1_random_1718,0.0106593323871
chrX_DS484074v1_random_1729,chrX_DS484074v1_random_1718,0.592456817627
chrX_DS484074v1_random_1732,chrX_DS484074v1_random_1718,0.0431900024414
chrX_DS484074v1_random_1733,chrX_DS484074v1_random_1718,0.12543477118
chrX_DS484074v1_random_1734,chrX_DS484074v1_random_1718,0.0204672254622
chrX_DS484074v1_random_1735,chrX_DS484074v1_random_1718,0.00587781565264
chrX_DS484074v1_random_1736,chrX_DS484074v1_random_1718,0.0146717447788
chrX_DS484074v1_random_1737,chrX_DS484074v1_random_1718,0.0464815869927
chrX_DS484074v1_random_1740,chrX_DS484074v1_random_1718,0.776686131954
chrX_DS484074v1_random_1744,chrX_DS484074v1_random_1718,0.0186782926321
chrX_DS484074v1_random_1752,chrX_DS484074v1_random_1718,0.143781378865
chrX_DS484074v1_random_1754,chrX_DS484074v1_random_1718,0.0283024925739
chrX_DS484074v1_random_1755,chrX_DS484074v1_random_1718,0.66307091713
chrX_DS484074v1_random_1757,chrX_DS484074v1_random_1718,0.0723427757621
chrX_DS484074v1_random_1759,chrX_DS484074v1_random_1718,0.0113085340708
chrX_DS484074v1_random_1760,chrX_DS484074v1_random_1718,0.0304502919316
chrX_DS484074v1_random_1761,chrX_DS484074v1_random_1718,0.00770536484197
chrX_DS484074v1_random_1762,chrX_DS484074v1_random_1718,0.0548430681229
chrX_DS484074v1_random_1763,chrX_DS484074v1_random_1718,0.0476714521646
chrX_DS484074v1_random_1764,chrX_DS484074v1_random_1718,0.042143996805
chrX_DS484074v1_random_1766,chrX_DS484074v1_random_1718,0.0730160176754
chrX_DS484074v1_random_1767,chrX_DS484074v1_random_1718,0.049918115139
chrX_DS484074v1_random_2321,chrX_DS484074v1_random_2369,0.0362709574401
chrX_DS484074v1_random_2327,chrX_DS484074v1_random_2369,0.0546589456499
chrX_DS484074v1_random_2328,chrX_DS484074v1_random_2369,0.0200453288853
chrX_DS484074v1_random_2331,chrX_DS484074v1_random_2369,0.0323236845434
chrX_DS484074v1_random_2339,chrX_DS484074v1_random_2369,0.0275626406074
chrX_DS484074v1_random_2340,chrX_DS484074v1_random_2369,0.0183720216155
chrX_DS484074v1_random_2341,chrX_DS484074v1_random_2369,0.00132889347151
chrX_DS484074v1_random_2342,chrX_DS484074v1_random_2369,0.00810287334025
chrX_DS484074v1_random_2344,chrX_DS484074v1_random_2369,0.108923472464
chrX_DS484074v1_random_2346,chrX_DS484074v1_random_2369,0.0111118173227
chrX_DS484074v1_random_2348,chrX_DS484074v1_random_2369,0.00375809241086
chrX_DS484074v1_random_2354,chrX_DS484074v1_random_2369,0.0158799085766
chrX_DS484074v1_random_2356,chrX_DS484074v1_random_2369,0.00283087347634
chrX_DS484074v1_random_2360,chrX_DS484074v1_random_2369,0.149537354708
chrX_DS484074v1_random_2365,chrX_DS484074v1_random_2369,0.0326191186905
chrX_DS484074v1_random_2368,chrX_DS484074v1_random_2369,0.0203197244555
chrX_DS484074v1_random_2374,chrX_DS484074v1_random_2369,0.0618405640125
chrX_DS484074v1_random_2379,chrX_DS484074v1_random_2369,0.171798273921
chrX_DS484074v1_random_2383,chrX_DS484074v1_random_2369,0.0813374444842
chrX_DS484074v1_random_2385,chrX_DS484074v1_random_2369,0.345260947943
chrX_DS484074v1_random_2386,chrX_DS484074v1_random_2369,0.992642581463
chrX_DS484074v1_random_2389,chrX_DS484074v1_random_2369,0.20793351531
chrX_DS484074v1_random_2390,chrX_DS484074v1_random_2369,0.0387418605387
chrX_DS484074v1_random_2391,chrX_DS484074v1_random_2369,0.0027782167308
chrX_DS484074v1_random_2392,chrX_DS484074v1_random_2369,0.0101843560115
chrX_DS484074v1_random_2403,chrX_DS484074v1_random_2369,0.0741553157568
chrX_DS484074v1_random_2404,chrX_DS484074v1_random_2369,0.00192715099547
chrX_DS484074v1_random_2405,chrX_DS484074v1_random_2369,0.00260615581647
chrX_DS484074v1_random_2407,chrX_DS484074v1_random_2369,0.00971197523177
chrX_DS484074v1_random_2410,chrX_DS484074v1_random_2369,0.00528136640787
chrX_DS484074v1_random_2411,chrX_DS484074v1_random_2369,0.109232187271
chrX_DS484074v1_random_2413,chrX_DS484074v1_random_2369,0.0490961931646
chrX_DS484075v1_random_252,chrX_DS484075v1_random_299,0.0470116883516
chrX_DS484075v1_random_253,chrX_DS484075v1_random_299,0.0600409545004
chrX_DS484075v1_random_254,chrX_DS484075v1_random_299,0.174958452582
chrX_DS484075v1_random_257,chrX_DS484075v1_random_299,0.818183720112
chrX_DS484075v1_random_262,chrX_DS484075v1_random_299,0.0595829226077
chrX_DS484075v1_random_265,chrX_DS484075v1_random_299,0.188173174858
chrX_DS484075v1_random_269,chrX_DS484075v1_random_299,0.00355614023283
chrX_DS484075v1_random_270,chrX_DS484075v1_random_299,0.0255690254271
chrX_DS484075v1_random_275,chrX_DS484075v1_random_299,0.185021519661
chrX_DS484075v1_random_277,chrX_DS484075v1_random_299,0.00822192151099
chrX_DS484075v1_random_287,chrX_DS484075v1_random_299,0.056364133954
chrX_DS484075v1_random_288,chrX_DS484075v1_random_299,0.0317551717162
chrX_DS484075v1_random_289,chrX_DS484075v1_random_299,0.0139362616464
chrX_DS484075v1_random_290,chrX_DS484075v1_random_299,0.00799466669559
chrX_DS484075v1_random_291,chrX_DS484075v1_random_299,0.0246694944799
chrX_DS484075v1_random_292,chrX_DS484075v1_random_299,0.00978292897344
chrX_DS484075v1_random_293,chrX_DS484075v1_random_299,0.0250853672624
chrX_DS484075v1_random_298,chrX_DS484075v1_random_299,0.0534075833857
chrX_DS484075v1_random_302,chrX_DS484075v1_random_299,0.0199678335339
chrX_DS484075v1_random_303,chrX_DS484075v1_random_299,0.00863843876868
chrX_DS484075v1_random_308,chrX_DS484075v1_random_299,0.0774871110916
chrX_DS484075v1_random_309,chrX_DS484075v1_random_299,0.0658140704036
chrX_DS484075v1_random_314,chrX_DS484075v1_random_299,0.0736104771495
chrX_DS484075v1_random_316,chrX_DS484075v1_random_299,0.00266061653383
chrX_DS484075v1_random_317,chrX_DS484075v1_random_299,0.0736276805401
chrX_DS484075v1_random_318,chrX_DS484075v1_random_299,0.0640967786312
chrX_DS484075v1_random_322,chrX_DS484075v1_random_299,0.0408086106181
chrX_DS484075v1_random_323,chrX_DS484075v1_random_299,0.0302826222032
chrX_DS484075v1_random_324,chrX_DS484075v1_random_299,0.00782792735845
chrX_DS484075v1_random_325,chrX_DS484075v1_random_299,0.00514295510948
chrX_DS484075v1_random_331,chrX_DS484075v1_random_299,0.0344390980899
chrX_DS484075v1_random_333,chrX_DS484075v1_random_299,0.00494325300679
chrX_DS484075v1_random_337,chrX_DS484075v1_random_299,0.0278033688664
chrX_DS484101v1_random_110,chrX_DS484101v1_random_160,0.00182519829832
chrX_DS484101v1_random_111,chrX_DS484101v1_random_160,0.00253825052641
chrX_DS484101v1_random_113,chrX_DS484101v1_random_160,0.0512498803437
chrX_DS484101v1_random_117,chrX_DS484101v1_random_160,0.0488826930523
chrX_DS484101v1_random_119,chrX_DS484101v1_random_160,0.0350345410407
chrX_DS484101v1_random_127,chrX_DS484101v1_random_160,0.13546037674
chrX_DS484101v1_random_129,chrX_DS484101v1_random_160,0.00966286286712
chrX_DS484101v1_random_142,chrX_DS484101v1_random_160,0.131816938519
chrX_DS484101v1_random_143,chrX_DS484101v1_random_160,0.158215790987
chrX_DS484101v1_random_144,chrX_DS484101v1_random_160,0.0146447345614
chrX_DS484101v1_random_153,chrX_DS484101v1_random_160,0.315928429365
chrX_DS484101v1_random_154,chrX_DS484101v1_random_160,0.733078420162
chrX_DS484101v1_random_156,chrX_DS484101v1_random_160,0.0200293846428
chrX_DS484101v1_random_157,chrX_DS484101v1_random_160,0.134818091989
chrX_DS484101v1_random_158,chrX_DS484101v1_random_160,0.0248863305897
chrX_DS484101v1_random_160,chrX_DS484101v1_random_160,0.00836958736181
chrX_DS484101v1_random_161,chrX_DS484101v1_random_160,0.0386370271444
chrX_DS484101v1_random_164,chrX_DS484101v1_random_160,0.537850022316
chrX_DS484101v1_random_168,chrX_DS484101v1_random_160,0.00870544929057
chrX_DS484101v1_random_176,chrX_DS484101v1_random_160,0.160663053393
chrX_DS484101v1_random_178,chrX_DS484101v1_random_160,0.0122060747817
chrX_DS484101v1_random_179,chrX_DS484101v1_random_160,0.418068408966
chrX_DS484101v1_random_181,chrX_DS484101v1_random_160,0.0688418969512
chrX_DS484101v1_random_184,chrX_DS484101v1_random_160,0.0246472023427
chrX_DS484101v1_random_185,chrX_DS484101v1_random_160,0.0285575333983
chrX_DS484101v1_random_186,chrX_DS484101v1_random_160,0.0208346825093
chrX_DS484101v1_random_187,chrX_DS484101v1_random_160,0.042756728828
chrX_DS484101v1_random_188,chrX_DS484101v1_random_160,0.0106167392805
chrX_DS484101v1_random_190,chrX_DS484101v1_random_160,0.187978103757
chrX_DS484101v1_random_191,chrX_DS484101v1_random_160,0.00940882880241
chrX_DS484101v1_random_197,chrX_DS484101v1_random_160,0.025332948193
chrX_DS484101v1_random_199,chrX_DS484101v1_random_160,0.00602906569839
chrX_DS484101v1_random_200,chrX_DS484101v1_random_160,0.165322542191
chrX_DS484101v1_random_202,chrX_DS484101v1_random_160,0.208327814937
chrX_DS484101v1_random_206,chrX_DS484101v1_random_160,0.0153551585972
chrX_DS484101v1_random_207,chrX_DS484101v1_random_160,0.0560982786119
chrX_DS484101v1_random_1028,chrX_DS484101v1_random_1070,0.023810910061
chrX_DS484101v1_random_1029,chrX_DS484101v1_random_1070,0.979544699192
chrX_DS484101v1_random_1034,chrX_DS484101v1_random_1070,0.282174438238
chrX_DS484101v1_random_1036,chrX_DS484101v1_random_1070,0.00809552520514
chrX_DS484101v1_random_1037,chrX_DS484101v1_random_1070,0.0317891724408
chrX_DS484101v1_random_1038,chrX_DS484101v1_random_1070,0.0026018510107
chrX_DS484101v1_random_1039,chrX_DS484101v1_random_1070,0.0172018185258
chrX_DS484101v1_random_1040,chrX_DS484101v1_random_1070,0.125422716141
chrX_DS484101v1_random_1042,chrX_DS484101v1_random_1070,0.00502054486424
chrX_DS484101v1_random_1047,chrX_DS484101v1_random_1070,0.00266643310897
chrX_DS484101v1_random_1048,chrX_DS484101v1_random_1070,0.0219396259636
chrX_DS484101v1_random_1050,chrX_DS484101v1_random_1070,0.0031670674216
chrX_DS484101v1_random_1056,chrX_DS484101v1_random_1070,0.0578804761171
chrX_DS484101v1_random_1057,chrX_DS484101v1_random_1070,0.0230247434229
chrX_DS484101v1_random_1061,chrX_DS484101v1_random_1070,0.0510140173137
chrX_DS484101v1_random_1072,chrX_DS484101v1_random_1070,0.00740051222965
chrX_DS484101v1_random_1082,chrX_DS484101v1_random_1070,0.305909842253
chrX_DS484101v1_random_1085,chrX_DS484101v1_random_1070,0.015773370862
chrX_DS484101v1_random_1089,chrX_DS484101v1_random_1070,0.0249672047794
chrX_DS484101v1_random_1091,chrX_DS484101v1_random_1070,0.00438040820882
chrX_DS484101v1_random_1092,chrX_DS484101v1_random_1070,0.0779535919428
chrX_DS484101v1_random_1094,chrX_DS484101v1_random_1070,0.0173699259758
chrX_DS484101v1_random_1095,chrX_DS484101v1_random_1070,0.603101968765
chrX_DS484101v1_random_1107,chrX_DS484101v1_random_1070,0.153478369117
chrX_DS484101v1_random_1109,chrX_DS484101v1_random_1070,0.00908134691417
chrX_DS484101v1_random_1110,chrX_DS484101v1_random_1070,0.00675182975829
chrX_DS484101v1_random_1111,chrX_DS484101v1_random_1070,0.00901462044567
chrX_DS484101v1_random_1112,chrX_DS484101v1_random_1070,0.015695374459
chrX_DS484101v1_random_1113,chrX_DS484101v1_random_1070,0.00720902672037
chrX_DS484101v1_random_1115,chrX_DS484101v1_random_1070,0.116199739277
chrX_DS484101v1_random_1116,chrX_DS484101v1_random_1070,0.176301047206
chrX_DS484101v1_random_2417,chrX_DS484101v1_random_2467,0.00747896637768
chrX_DS484101v1_random_2420,chrX_DS484101v1_random_2467,0.010381267406
chrX_DS484101v1_random_2423,chrX_DS484101v1_random_2467,0.0063584735617
chrX_DS484101v1_random_2426,chrX_DS484101v1_random_2467,0.36883866787
chrX_DS484101v1_random_2428,chrX_DS484101v1_random_2467,0.00489773740992
chrX_DS484101v1_random_2431,chrX_DS484101v1_random_2467,0.130536034703
chrX_DS484101v1_random_2439,chrX_DS484101v1_random_2467,0.0614032521844
chrX_DS484101v1_random_2440,chrX_DS484101v1_random_2467,0.0279935672879
chrX_DS484101v1_random_2441,chrX_DS484101v1_random_2467,0.0100585250184
chrX_DS484101v1_random_2443,chrX_DS484101v1_random_2467,0.0723914504051
chrX_DS484101v1_random_2457,chrX_DS484101v1_random_2467,0.0972040742636
chrX_DS484101v1_random_2459,chrX_DS484101v1_random_2467,0.000868449977133
chrX_DS484101v1_random_2464,chrX_DS484101v1_random_2467,0.0402143597603
chrX_DS484101v1_random_2467,chrX_DS484101v1_random_2467,0.0713136568666
chrX_DS484101v1_random_2470,chrX_DS484101v1_random_2467,0.106107749045
chrX_DS484101v1_random_2471,chrX_DS484101v1_random_2467,0.923271417618
chrX_DS484101v1_random_2481,chrX_DS484101v1_random_2467,0.0396568700671
chrX_DS484101v1_random_2482,chrX_DS484101v1_random_2467,0.100439943373
chrX_DS484101v1_random_2483,chrX_DS484101v1_random_2467,0.0295019522309
chrX_DS484101v1_random_2488,chrX_DS484101v1_random_2467,0.087366476655
chrX_DS484101v1_random_2492,chrX_DS484101v1_random_2467,0.0262982342392
chrX_DS484101v1_random_2493,chrX_DS484101v1_random_2467,0.00657663075253
chrX_DS484101v1_random_2494,chrX_DS484101v1_random_2467,0.0212253499776
chrX_DS484101v1_random_2495,chrX_DS484101v1_random_2467,0.00345545564778
chrX_DS484101v1_random_2498,chrX_DS484101v1_random_2467,0.0165628436953
chrX_DS484101v1_random_2499,chrX_DS484101v1_random_2467,0.0116161638871
chrX_DS484101v1_random_2500,chrX_DS484101v1_random_2467,0.0878752917051
chrX_DS484101v1_random_2502,chrX_DS484101v1_random_2467,0.0354597382247
chrX_DS484101v1_random_2504,chrX_DS484101v1_random_2467,0.00510367844254
chrX_DS484101v1_random_2505,chrX_DS484101v1_random_2467,0.0408219955862
chrX_DS484101v1_random_2508,chrX_DS484101v1_random_2467,0.0526131391525
chrX_DS484101v1_random_2511,chrX_DS484101v1_random_2467,0.0384238697588
chrX_DS484101v1_random_2513,chrX_DS484101v1_random_2467,0.15443469584
chrX_DS484101v1_random_2517,chrX_DS484101v1_random_2467,0.0390413329005
chrX_DS484112v1_random_351,chrX_DS484112v1_random_398,0.103683665395
chrX_DS484112v1_random_360,chrX_DS484112v1_random_398,0.098567597568
chrX_DS484112v1_random_361,chrX_DS484112v1_random_398,0.192933410406
chrX_DS484112v1_random_364,chrX_DS484112v1_random_398,0.213487356901
chrX_DS484112v1_random_373,chrX_DS484112v1_random_398,0.251570135355
chrX_DS484112v1_random_376,chrX_DS484112v1_random_398,0.0376892648637
chrX_DS484112v1_random_377,chrX_DS484112v1_random_398,0.0538956001401
chrX_DS484112v1_random_378,chrX_DS484112v1_random_398,0.0185218695551
chrX_DS484112v1_random_379,chrX_DS484112v1_random_398,0.00891183875501
chrX_DS484112v1_random_385,chrX_DS484112v1_random_398,0.200058877468
chrX_DS484112v1_random_386,chrX_DS484112v1_random_398,0.176709160209
chrX_DS484112v1_random_387,chrX_DS484112v1_random_398,0.0543324910104
chrX_DS484112v1_random_388,chrX_DS484112v1_random_398,0.0741822347045
chrX_DS484112v1_random_391,chrX_DS484112v1_random_398,0.604295432568
chrX_DS484112v1_random_396,chrX_DS484112v1_random_398,0.364446312189
chrX_DS484112v1_random_397,chrX_DS484112v1_random_398,0.404836386442
chrX_DS484112v1_random_398,chrX_DS484112v1_random_398,0.098521977663
chrX_DS484112v1_random_399,chrX_DS484112v1_random_398,0.0238612256944
chrX_DS484112v1_random_400,chrX_DS484112v1_random_398,0.0145696811378
chrX_DS484112v1_random_401,chrX_DS484112v1_random_398,0.173978149891
chrX_DS484112v1_random_405,chrX_DS484112v1_random_398,0.0927244126797
chrX_DS484112v1_random_406,chrX_DS484112v1_random_398,0.0231086313725
chrX_DS484112v1_random_412,chrX_DS484112v1_random_398,0.0587716735899
chrX_DS484112v1_random_419,chrX_DS484112v1_random_398,0.0141451377422
chrX_DS484112v1_random_420,chrX_DS484112v1_random_398,0.19249767065
chrX_DS484112v1_random_422,chrX_DS484112v1_random_398,0.0336832776666
chrX_DS484112v1_random_424,chrX_DS484112v1_random_398,0.00268088607118
chrX_DS484112v1_random_430,chrX_DS484112v1_random_398,0.0571086965501
chrX_DS484112v1_random_435,chrX_DS484112v1_random_398,0.034708622843
chrX_DS484112v1_random_436,chrX_DS484112v1_random_398,0.00557881966233
chrX_DS484112v1_random_437,chrX_DS484112v1_random_398,0.00536968978122
chrX_DS484112v1_random_442,chrX_DS484112v1_random_398,0.0103778485209
chrX_DS484112v1_random_445,chrX_DS484112v1_random_398,0.0149837639183
chrX_DS484112v1_random_448,chrX_DS484112v1_random_398,0.014942846261
chrX_DS484112v1_random_840,chrX_DS484112v1_random_889,0.00207267724909
chrX_DS484112v1_random_841,chrX_DS484112v1_random_889,0.0272236168385
chrX_DS484112v1_random_844,chrX_DS484112v1_random_889,0.0567375645041
chrX_DS484112v1_random_846,chrX_DS484112v1_random_889,0.00504740606993
chrX_DS484112v1_random_851,chrX_DS484112v1_random_889,0.144730105996
chrX_DS484112v1_random_861,chrX_DS484112v1_random_889,0.0475360304117
chrX_DS484112v1_random_862,chrX_DS484112v1_random_889,0.209890708327
chrX_DS484112v1_random_863,chrX_DS484112v1_random_889,0.0100471507758
chrX_DS484112v1_random_864,chrX_DS484112v1_random_889,0.0741945132613
chrX_DS484112v1_random_866,chrX_DS484112v1_random_889,0.0451657772064
chrX_DS484112v1_random_867,chrX_DS484112v1_random_889,0.554073870182
chrX_DS484112v1_random_868,chrX_DS484112v1_random_889,0.0146920755506
chrX_DS484112v1_random_871,chrX_DS484112v1_random_889,0.0749776959419
chrX_DS484112v1_random_874,chrX_DS484112v1_random_889,0.0283269602805
chrX_DS484112v1_random_879,chrX_DS484112v1_random_889,0.150541990995
chrX_DS484112v1_random_882,chrX_DS484112v1_random_889,0.973982930183
chrX_DS484112v1_random_886,chrX_DS484112v1_random_889,0.173194095492
chrX_DS484112v1_random_887,chrX_DS484112v1_random_889,0.0433888323605
chrX_DS484112v1_random_888,chrX_DS484112v1_random_889,0.00343125849031
chrX_DS484112v1_random_894,chrX_DS484112v1_random_889,0.644221425056
chrX_DS484112v1_random_895,chrX_DS484112v1_random_889,0.197342306376
chrX_DS484112v1_random_896,chrX_DS484112v1_random_889,0.0219420529902
chrX_DS484112v1_random_897,chrX_DS484112v1_random_889,0.0925901755691
chrX_DS484112v1_random_898,chrX_DS484112v1_random_889,0.335433155298
chrX_DS484112v1_random_900,chrX_DS484112v1_random_889,0.0187389943749
chrX_DS484112v1_random_902,chrX_DS484112v1_random_889,0.38660416007
chrX_DS484112v1_random_909,chrX_DS484112v1_random_889,0.146965235472
chrX_DS484112v1_random_910,chrX_DS484112v1_random_889,0.0323420055211
chrX_DS484112v1_random_911,chrX_DS484112v1_random_889,0.0110521866009
chrX_DS484112v1_random_912,chrX_DS484112v1_random_889,0.00349456490949
chrX_DS484112v1_random_913,chrX_DS484112v1_random_889,0.0748790130019
chrX_DS484112v1_random_919,chrX_DS484112v1_random_889,0.0246085878462
chrX_DS484112v1_random_921,chrX_DS484112v1_random_889,0.0179565809667
chrX_DS484112v1_random_925,chrX_DS484112v1_random_889,0.0226376187056
chrX_DS484112v1_random_927,chrX_DS484112v1_random_889,0.00670239655301
chrX_DS484112v1_random_928,chrX_DS484112v1_random_889,0.717612743378
chrX_DS484112v1_random_929,chrX_DS484112v1_random_889,0.875325381756
chrX_DS484112v1_random_932,chrX_DS484112v1_random_889,0.101880997419
chrX_DS484112v1_random_933,chrX_DS484112v1_random_889,0.178738310933
chrX_DS484112v1_random_934,chrX_DS484112v1_random_889,0.00497207744047
chrX_DS484112v1_random_2507,chrX_DS484112v1_random_2554,0.644221425056
chrX_DS484112v1_random_2508,chrX_DS484112v1_random_2554,0.197342306376
chrX_DS484112v1_random_2509,chrX_DS484112v1_random_2554,0.0219420529902
chrX_DS484112v1_random_2510,chrX_DS484112v1_random_2554,0.0925901755691
chrX_DS484112v1_random_2511,chrX_DS484112v1_random_2554,0.335433155298
